LA,URN,LONDON/NON-LONDON,MEDIAN,PUPILS,FSM,FSMBAND,GRANTFUNDING,SELFGENERATEDINCOME,TOTALINCOME,TEACHINGSTAFF,SUPPLYTEACHERS,EDUCATIONSUPPORTSTAFF,PREMISES,BACKOFFICE,CATERING,OTHERSTAFF,ENERGY,LEARNINGRESOURCES,ICT,BOUGHTINPROFESSIONALSERVICES,OTHER,TOTALEXPENDITURE,T1415CAT1,T1415CAT2,T1415CAT3,T1415CAT4,T1415CAT5,T1415CAT1LA,T1415CAT2LA,T1415CAT3LA,T1415CAT4LA,T1415CAT5LA,T1516CAT1,T1516CAT2,T1516CAT3,T1516CAT4,T1516CAT5,T1516CAT1LA,T1516CAT2LA,T1516CAT3LA,T1516CAT4LA,T1516CAT5LA,T1617CAT1,T1617CAT2,T1617CAT3,T1617CAT4,T1617CAT5,T1617CAT1LA,T1617CAT2LA,T1617CAT3LA,T1617CAT4LA,T1617CAT5LA,T1718CAT1,T1718CAT2,T1718CAT3,T1718CAT4,T1718CAT5,T1718CAT1LA,T1718CAT2LA,T1718CAT3LA,T1718CAT4LA,T1718CAT5LA,T1819CAT1,T1819CAT2,T1819CAT3,T1819CAT4,T1819CAT5,T1819CAT1LA,T1819CAT2LA,T1819CAT3LA,T1819CAT4LA,T1819CAT5LA,DCAT1,DCAT2,DCAT3,DCAT4,DCAT5,PGRANTFUNDING,PSELFGENERATEDINCOME,PTEACHINGSTAFF,PSUPPLYTEACHERS,PEDUCATIONSUPPORTSTAFF,PPREMISES,PBACKOFFICE,PCATERING,POTHERSTAFF,PENERGY,PLEARNINGRESOURCES,PICT,PBOUGHTINPROFESSIONALSERVICES,POTHER,PT1415CAT1,PT1415CAT2,PT1415CAT3,PT1415CAT4,PT1415CAT5,PT1415CAT1LA,PT1415CAT2LA,PT1415CAT3LA,PT1415CAT4LA,PT1415CAT5LA,PT1516CAT1,PT1516CAT2,PT1516CAT3,PT1516CAT4,PT1516CAT5,PT1516CAT1LA,PT1516CAT2LA,PT1516CAT3LA,PT1516CAT4LA,PT1516CAT5LA,PT1617CAT1,PT1617CAT2,PT1617CAT3,PT1617CAT4,PT1617CAT5,PT1617CAT1LA,PT1617CAT2LA,PT1617CAT3LA,PT1617CAT4LA,PT1617CAT5LA,PT1718CAT1,PT1718CAT2,PT1718CAT3,PT1718CAT4,PT1718CAT5,PT1718CAT1LA,PT1718CAT2LA,PT1718CAT3LA,PT1718CAT4LA,PT1718CAT5LA,PT1819CAT1,PT1819CAT2,PT1819CAT3,PT1819CAT4,PT1819CAT5,PT1819CAT1LA,PT1819CAT2LA,PT1819CAT3LA,PT1819CAT4LA,PT1819CAT5LA,PDCAT1,PDCAT2,PDCAT3,PDCAT4,PDCAT5
811,118076,Non-London,Secondary with KS4,497,12,Low,"5,522",174,"5,696","2,799",104,770,382,537,2,69,125,341,54,69,241,"5,491","3,566",121,530,152,"5,693","3,550",144,308,106,"5,305","3,511",127,537,167,"5,426","3,600",122,402,101,"5,336",3447,87,536,110,5306,"3,600",116,5594,463,110,"3,618",87,546,131,"5,652","3,703",124,394,119,"5,452","3,569",104,537,125,"5,491","3,625",103,494,101,"5,491",519,1,272,12,"1,361",97%,3%,51%,2%,14%,7%,9%,0%,1%,2%,6%,1%,1%,4%,63%,2%,9%,3%,100%,NA,NA,NA,NA,NA,64%,2%,1%,3%,100%,NA,NA,NA,NA,NA,65%,2%,10%,2%,100%,NA,NA,NA,NA,NA,64%,2%,10%,2%,100%,NA,NA,NA,NA,NA,65%,2%,10%,2%,100%,NA,NA,NA,NA,NA,2%,0%,1%,-1%,0%
811,118082,Non-London,Secondary with KS4,"1,063",14,Low,"5,519",103,"5,622","3,019",69,832,315,408,19,41,101,235,77,35,235,"5,384","3,824",54,416,89,"5,439","3,550",144,308,106,"5,305","3,879",68,389,89,"5,489","3,600",122,402,101,"5,336",3797,64,389,85,5386,"3,600",116,5362,671,85,"3,811",53,390,95,"5,452","3,703",124,394,119,"5,452","3,851",69,408,101,"5,384","3,625",103,494,101,"5,491",NA,-7,-5,-16,-8,98%,2%,56%,1%,16%,6%,7%,0%,1%,2%,4%,1%,1%,4%,70%,1%,8%,2%,100%,NA,NA,NA,NA,NA,71%,1%,1%,4%,100%,NA,NA,NA,NA,NA,70%,1%,7%,2%,100%,NA,NA,NA,NA,NA,70%,1%,7%,2%,100%,NA,NA,NA,NA,NA,72%,1%,8%,2%,100%,NA,NA,NA,NA,NA,2%,0%,0%,0%,0%
811,118085,Non-London,Secondary with KS4,886,18,Low,"6,281",238,"6,519","3,156",81,531,24,"1,524",0,82,0,251,71,174,286,"6,181","3,941",194,"1,392",0,"6,426","3,550",144,308,106,"5,305","4,062",82,"1,520",0,"6,796","3,600",122,402,101,"5,336",3960,200,1474,0,6815,"3,600",116,6108,703,0,"3,738",136,"1,502",-   ,"6,276","3,703",124,394,119,"5,452","3,687",81,"1,524",0,"6,181","3,625",103,494,101,"5,491",518,-163,84,-1,917,96%,4%,51%,1%,9%,0%,23%,0%,1%,0%,4%,1%,3%,4%,61%,3%,22%,0%,100%,NA,NA,NA,NA,NA,59%,1%,0%,5%,100%,NA,NA,NA,NA,NA,58%,3%,22%,0%,100%,NA,NA,NA,NA,NA,60%,2%,24%,0%,100%,NA,NA,NA,NA,NA,60%,1%,25%,0%,100%,NA,NA,NA,NA,NA,-1%,-2%,3%,0%,0%
811,118111,Non-London,Secondary with KS4,971,30,Medium,"6,997",130,"7,127","3,791",179,873,45,"1,433",7,53,3,245,153,34,79,"6,896","4,122",122,"1,442",10,"6,663","4,053",142,221,90,"6,453","4,134",153,"1,374",-10,"6,530","4,055",176,960,60,"6,401",4710,189,1442,5,7219,"4,321",177,7000,789,5,"4,582",205,"1,377",7,"6,926","4,242",157,962,63,"6,497","4,664",179,"1,433",3,"6,896","4,308",179,978,67,"6,541",405,119,131,-11,873,98%,2%,55%,3%,13%,1%,20%,0%,1%,0%,3%,2%,1%,1%,62%,2%,22%,0%,100%,NA,NA,NA,NA,NA,63%,2%,0%,6%,100%,NA,NA,NA,NA,NA,65%,3%,20%,0%,100%,NA,NA,NA,NA,NA,66%,3%,20%,0%,100%,NA,NA,NA,NA,NA,68%,3%,21%,0%,100%,NA,NA,NA,NA,NA,6%,1%,-1%,0%,0%
811,118120,Non-London,Primary,89,3,Low,"6,060",520,"6,580","2,444",329,"1,204",385,457,375,395,132,199,80,172,73,"6,245","3,207",170,450,145,"5,664","2,853",122,253,72,"4,421","3,105",110,437,110,"5,408","2,911",105,337,67,"4,493",3128,117,435,95,5005,"2,976",114,5172,1076,95,"3,453",96,515,115,"5,583","3,054",115,351,70,"4,641","3,648",329,457,132,"6,245","3,145",111,375,72,"4,922",-176,-3,-105,34,-258,92%,8%,39%,5%,19%,6%,7%,6%,6%,2%,3%,1%,3%,1%,57%,3%,8%,3%,100%,NA,NA,NA,NA,NA,58%,2%,5%,4%,100%,NA,NA,NA,NA,NA,63%,2%,9%,2%,100%,NA,NA,NA,NA,NA,62%,2%,9%,2%,100%,NA,NA,NA,NA,NA,58%,5%,7%,2%,100%,NA,NA,NA,NA,NA,1%,2%,-1%,-1%,0%
811,118121,Non-London,Primary,173,4,Low,"4,709",26,"4,735","2,229",111,758,289,270,361,145,56,65,108,43,80,"4,516","2,995",78,235,49,"4,183","2,853",122,253,72,"4,421","2,851",84,214,42,"4,046","2,911",105,337,67,"4,493",2588,61,208,30,3730,"2,976",114,3788,591,30,"2,859",60,226,53,"4,160","3,054",115,351,70,"4,641","2,987",111,270,56,"4,516","3,145",111,375,72,"4,922",NA,-200,-8,-16,-522,100%,1%,49%,2%,17%,6%,6%,8%,3%,1%,1%,2%,1%,2%,72%,2%,6%,1%,100%,NA,NA,NA,NA,NA,71%,2%,6%,1%,100%,NA,NA,NA,NA,NA,69%,2%,6%,1%,100%,NA,NA,NA,NA,NA,69%,1%,5%,1%,100%,NA,NA,NA,NA,NA,66%,2%,6%,1%,100%,NA,NA,NA,NA,NA,-6%,0%,0%,0%,0%
811,118122,Non-London,Primary,101,7,Low,"5,117",346,"5,463","2,630",55,963,211,565,220,256,53,152,58,190,39,"5,392","2,836",73,430,40,"4,604","2,853",122,253,72,"4,421","3,067",111,453,56,"4,686","2,911",105,337,67,"4,493",2933,142,487,51,4795,"2,976",114,4686,872,51,"3,258",196,505,45,"5,167","3,054",115,351,70,"4,641","3,593",55,565,53,"5,392","3,145",111,375,72,"4,922",385,-17,172,-2,605,94%,6%,49%,1%,18%,4%,10%,4%,5%,1%,3%,1%,4%,1%,62%,2%,9%,1%,100%,NA,NA,NA,NA,NA,65%,2%,4%,4%,100%,NA,NA,NA,NA,NA,61%,3%,10%,1%,100%,NA,NA,NA,NA,NA,63%,4%,10%,1%,100%,NA,NA,NA,NA,NA,67%,1%,10%,1%,100%,NA,NA,NA,NA,NA,5%,-1%,1%,0%,0%
811,117996,Non-London,Primary,149,4,Low,"4,526",312,"4,839","1,986",55,916,301,366,184,129,78,462,24,102,76,"4,680","2,792",129,365,67,"4,254","2,853",122,253,72,"4,421","2,779",36,364,13,"4,078","2,911",105,337,67,"4,493",2585,197,339,55,4290,"2,976",114,4059,769,55,"2,794",116,338,61,"4,338","3,054",115,351,70,"4,641","2,902",55,366,78,"4,680","3,145",111,375,72,"4,922",522,-168,55,-5,341,94%,6%,42%,1%,20%,6%,8%,4%,3%,2%,10%,1%,2%,2%,66%,3%,9%,2%,100%,NA,NA,NA,NA,NA,68%,1%,3%,4%,100%,NA,NA,NA,NA,NA,60%,5%,8%,1%,100%,NA,NA,NA,NA,NA,64%,3%,8%,1%,100%,NA,NA,NA,NA,NA,62%,1%,8%,2%,100%,NA,NA,NA,NA,NA,-4%,-2%,-1%,0%,0%
811,118144,Non-London,Special,123,41,High,"19,166",78,"19,244","6,793",270,"8,165",842,"1,265",384,643,233,447,112,210,130,"19,492","13,614",-18,"1,350",555,"23,921","13,614",275,806,219,"23,066","13,690",255,"1,472",483,"23,914","13,444",266,"1,049",258,"23,744",14763,123,1490,356,24714,"14,763",308,25433,7536,356,"15,415",193,"1,365",269,"20,605","15,415",193,"1,365",269,"20,605","14,958",270,"1,265",233,"19,492","14,958",270,"1,265",233,"19,492",NA,-18,-17,NA,327,100%,0%,35%,1%,42%,4%,7%,2%,3%,1%,2%,1%,1%,1%,57%,0%,6%,2%,100%,NA,NA,NA,NA,NA,57%,1%,2%,2%,100%,NA,NA,NA,NA,NA,60%,0%,6%,1%,100%,NA,NA,NA,NA,NA,75%,1%,7%,1%,100%,NA,NA,NA,NA,NA,77%,1%,6%,1%,100%,NA,NA,NA,NA,NA,20%,1%,0%,-1%,0%
811,118145,Non-London,Special,150,26,Medium,"20,875",278,"21,153","5,777",357,"8,692","1,563","1,220",528,559,202,881,414,133,106,"20,433","13,638",278,946,35,"23,066","13,614",275,806,219,"23,066","13,444",401,"1,049",258,"23,744","13,444",266,"1,049",258,"23,744",14692,308,1119,259,26060,"14,763",308,26010,8209,259,"15,067",387,"1,083",192,"21,105","14,363",420,"1,012",179,"19,578","14,469",357,"1,220",202,"20,433","14,255",292,"1,218",224,"19,852",66,-113,15,6,84,99%,1%,28%,2%,43%,7%,6%,3%,3%,1%,4%,2%,1%,1%,59%,1%,4%,0%,100%,NA,NA,NA,NA,NA,56%,2%,2%,3%,100%,NA,NA,NA,NA,NA,56%,1%,4%,1%,100%,NA,NA,NA,NA,NA,71%,2%,5%,1%,100%,NA,NA,NA,NA,NA,71%,2%,6%,1%,100%,NA,NA,NA,NA,NA,12%,1%,2%,1%,0%
811,118148,Non-London,Special,94,32,Medium,"18,990",500,"19,490","7,166",226,"6,874",691,"1,216",289,625,246,831,172,802,134,"19,271","12,105",275,925,219,"16,492","13,614",275,806,219,"23,066","12,025",266,948,145,"16,308","13,444",266,"1,049",258,"23,744",13362,479,923,146,17980,"14,763",308,17525,6135,146,"13,658",453,941,167,"18,051","14,363",420,"1,012",179,"19,578","14,040",226,"1,216",246,"19,271","14,255",292,"1,218",224,"19,852",555,-185,178,-29,346,97%,3%,37%,1%,36%,4%,6%,2%,3%,1%,4%,1%,4%,1%,73%,2%,6%,1%,100%,NA,NA,NA,NA,NA,74%,2%,1%,4%,100%,NA,NA,NA,NA,NA,74%,3%,5%,1%,100%,NA,NA,NA,NA,NA,76%,3%,5%,1%,100%,NA,NA,NA,NA,NA,73%,1%,6%,1%,100%,NA,NA,NA,NA,NA,0%,-1%,0%,0%,0%
LA,East Riding of Yorkshire,Non-London,Nursery,,,Low,"8,279",272,"8,502","2,795",22,"2,847",405,689,7,86,71,131,76,13,151,"7,793"
LA-PRU,East Riding of Yorkshire,Non-London,Pupil referral unit,,,High,"23,316",119,"23,436","7,471","2,028","4,441",623,"2,084",340,265,73,"3,467",491,"6,496",344,"28,125"
LA-PRI,East Riding of Yorkshire,Non-London,Primary,,,Medium,"5,010",103,"5,074","2,245",100,"1,081",259,336,217,198,68,190,83,77,131,"4,995"
LA-PRI,East Riding of Yorkshire,Non-London,Primary,,,Low,"4,818",177,"4,985","2,246",111,899,292,375,193,183,72,161,65,107,132,"4,922"
LA-PRI,East Riding of Yorkshire,Non-London,Primary,,,High,"5,984",94,"6,078","2,424",182,"1,251",318,487,279,212,93,224,108,220,144,"5,821"
LA-SEC-WITH-KS4,East Riding of Yorkshire,Non-London,Secondary with KS4,,,Low,"5,522",174,"5,696","3,019",103,606,315,494,18,51,101,251,62,69,255,"5,491"
LA-SEC-WITH-KS4,East Riding of Yorkshire,Non-London,Secondary with KS4,,,Medium,"6,581",82,"6,663","3,404",179,904,255,978,58,66,67,273,135,28,196,"6,541"
LA-SPE,East Riding of Yorkshire,Non-London,Special,,,High,"19,166",78,"19,244","6,793",270,"8,165",842,"1,265",384,643,233,447,112,210,130,"19,492"
LA-SPE,East Riding of Yorkshire,Non-London,Special,,,Medium,"19,933",389,"20,322","6,472",292,"7,783","1,127","1,218",409,592,224,856,293,468,120,"19,852"
NAT-PRI,,,Primary,,,,"4,848",188,"5,081","2,284",105,889,309,413,190,186,62,205,51,93,100,"5,034"
NAT-SPE,,,Special,,,,"22,170",464,"23,085","8,104",322,"7,533","1,336","1,799",286,709,261,594,178,316,129,"22,785"
NAT-SEC-WITH-KS4,,,Secondary with KS4,,,,"5,724",173,"5,928","3,222",109,594,356,565,51,104,96,220,69,67,213,"5,891"
NAT-SEC-WITHOUT-KS4,,,Secondary without KS4,,,,"4,600",169,"4,879","2,693",93,531,281,409,46,156,69,264,38,74,142,"4,828"
NAT-PRU,,,Pupil referral unit,,,,"23,819",714,"25,152","11,067",981,"4,184","1,023","2,607",199,544,186,594,197,544,280,"25,461"
LONDON-PRI,,London,Primary,,,Low,"5,382",234,"5,686","2,545",144,"1,021",347,462,172,194,61,192,53,119,112,"5,612"
LONDON,,London,Nursery,,,Low,"9,956","1,045","11,063","3,061",126,"4,021",767,"1,302",74,380,89,173,65,134,165,"11,453"
LONDON-PRU,,London,Pupil referral unit,,,High,"27,114","1,122","27,330","13,869","2,533","4,929","1,429","2,896",407,716,163,629,174,"1,432",309,"29,799"
LONDON-PRI,,London,Primary,,,High,"7,475",190,"7,675","3,178",205,"1,447",508,680,269,279,83,212,80,319,144,"7,577"
LONDON-PRI,,London,Primary,,,Medium,"6,844",190,"7,105","2,955",203,"1,387",448,613,247,224,76,221,63,204,135,"7,054"
LONDON-SEC-WITH-KS4,,London,Secondary with KS4,,,High,"8,590",174,"8,853","4,492",290,997,571,815,196,197,132,331,136,187,347,"8,822"
LONDON-SEC-WITH-KS4,,London,Secondary with KS4,,,Medium,"7,865",113,"8,023","4,203",204,854,573,798,117,156,105,290,119,145,246,"8,131"
LONDON-SEC-WITH-KS4,,London,Secondary with KS4,,,Low,"6,413",205,"6,707","3,655",137,588,407,646,67,110,99,234,70,90,221,"6,648"
LONDON-SPE,,London,Special,,,Low,"12,406",54,"12,460","7,931",540,"1,801",28,"1,672",11,286,0,260,560,506,65,"12,417"
LONDON-SPE,,London,Special,,,High,"31,076",378,"32,575","10,569",611,"8,641","1,944","2,633",398,763,331,571,265,775,146,"31,770"
LONDON,,London,Nursery,,,High,"13,167",509,"13,333","2,738",93,"4,527",789,"1,221",325,395,134,157,16,147,77,"13,687"
LONDON,,London,Nursery,,,Medium,"11,758","1,411","12,672","3,565",206,"4,460",833,"1,585",154,290,82,129,46,257,297,"11,677"
LONDON-PRU,,London,Pupil referral unit,,,Medium,"28,102","1,682","28,943","13,123","2,007","3,276","1,368","3,754",326,285,188,611,222,727,373,"27,723"
LONDON-PRU,,London,Pupil referral unit,,,Low,"24,510",477,"24,517","10,921",844,"3,933",510,"2,561",432,102,150,336,292,"1,560",86,"23,592"
LONDON-SPE,,London,Special,,,Medium,"28,837",500,"29,378","9,670",450,"10,428","1,648","2,437",262,797,275,706,219,712,143,"29,583"
NON-LONDON,,Non-London,Nursery,,,Low,"7,460",739,"8,447","2,389",57,"3,014",565,"1,000",14,269,88,155,42,59,167,"8,373"
NON-LONDON,,Non-London,Nursery,,,Medium,"7,555",790,"9,199","2,266",103,"2,980",564,"1,384",105,290,72,120,8,67,99,"8,724"
NON-LONDON,,Non-London,Nursery,,,High,"8,529",608,"9,825","2,581",15,"3,131",554,"1,147",180,381,121,187,26,55,217,"8,975"
NON-LONDON-PRU,,Non-London,Pupil referral unit,,,High,"22,558",835,"24,483","9,894","1,166","4,425","1,194","2,497",234,547,195,732,174,498,336,"25,089"
NON-LONDON-PRI,,Non-London,Primary,,,Medium,"5,254",130,"5,397","2,334",111,"1,083",333,425,210,200,66,209,49,107,104,"5,350"
NON-LONDON-PRI,,Non-London,Primary,,,Low,"4,563",202,"4,804","2,216",98,808,292,392,182,178,60,203,50,82,97,"4,763"
NON-LONDON-PRI,,Non-London,Primary,,,High,"5,805",120,"5,936","2,475",126,"1,187",387,488,252,212,76,228,52,134,107,"5,877"
NON-LONDON-SEC-WITH-KS4,,Non-London,Secondary with KS4,,,Medium,"6,254",149,"6,444","3,320",122,737,387,692,100,113,110,232,72,74,209,"6,392"
NON-LONDON-SEC-WITH-KS4,,Non-London,Secondary with KS4,,,Low,"5,311",182,"5,551","3,119",96,545,332,508,32,94,88,207,64,60,208,"5,507"
NON-LONDON-SEC-WITH-KS4,,Non-London,Secondary with KS4,,,High,"6,943",130,"7,089","3,616",139,743,443,906,173,154,127,261,70,158,198,"7,061"
NON-LONDON-SPE,,Non-London,Special,,,High,"21,730",452,"22,536","7,949",339,"7,242","1,325","1,800",316,712,246,618,161,329,126,"22,483"
NON-LONDON-SPE,,Non-London,Special,,,Medium,"21,210",497,"21,933","7,724",253,"7,819","1,276","1,519",247,697,262,583,184,250,129,"21,819"
NON-LONDON-PRU,,Non-London,Pupil referral unit,,,Low,"26,399",802,"26,399","14,650",436,"3,232",839,"2,712",103,510,169,472,237,312,182,"27,335"
NON-LONDON-PRU,,Non-London,Pupil referral unit,,,Medium,"23,819",443,"24,644","10,192",613,"3,895","1,013","2,503",159,658,177,789,270,552,283,"23,370"
NON-LONDON-SPE,,Non-London,Special,,,Low,"21,786",525,"22,107","7,856",222,"7,873","1,323","2,009",185,710,275,571,175,110,128,"21,650"
NON-LONDON-SEC-WITHOUT-KS4,,Non-London,Secondary without KS4,,,Low,"4,518",172,"4,754","2,688",91,529,278,405,40,156,64,261,36,66,140,"4,758"
NON-LONDON-SEC-WITHOUT-KS4,,Non-London,Secondary without KS4,,,Medium,"6,013",88,"6,100","2,992",281,900,379,542,145,167,102,288,67,160,144,"5,687"
