LA,URN,LONDON/NON-LONDON,MEDIAN,PUPILS,FSM,FSMBAND,GRANTFUNDING,SELFGENERATEDINCOME,TOTALINCOME,TEACHINGSTAFF,SUPPLYTEACHERS,EDUCATIONSUPPORTSTAFF,PREMISES,BACKOFFICE,CATERING,OTHERSTAFF,ENERGY,LEARNINGRESOURCES,ICT,BOUGHTINPROFESSIONALSERVICES,OTHER,TOTALEXPENDITURE,T1112CAT1,T1112CAT2,T1112CAT3,T1112CAT4,T1112CAT5,T1112CAT1LA,T1112CAT2LA,T1112CAT3LA,T1112CAT4LA,T1112CAT5LA,T1213CAT1,T1213CAT2,T1213CAT3,T1213CAT4,T1213CAT5,T1213CAT1LA,T1213CAT2LA,T1213CAT3LA,T1213CAT4LA,T1213CAT5LA,T1314CAT1,T1314CAT2,T1314CAT3,T1314CAT4,T1314CAT5,T1314CAT1LA,T1314CAT2LA,T1314CAT3LA,T1314CAT4LA,T1314CAT5LA,T1415CAT1,T1415CAT2,T1415CAT3,T1415CAT4,T1415CAT5,T1415CAT1LA,T1415CAT2LA,T1415CAT3LA,T1415CAT4LA,T1415CAT5LA,T1516CAT1,T1516CAT2,T1516CAT3,T1516CAT4,T1516CAT5,T1516CAT1LA,T1516CAT2LA,T1516CAT3LA,T1516CAT4LA,T1516CAT5LA,DCAT1,DCAT2,DCAT3,DCAT4,DCAT5,PGRANTFUNDING,PSELFGENERATEDINCOME,PTEACHINGSTAFF,PSUPPLYTEACHERS,PEDUCATIONSUPPORTSTAFF,PPREMISES,PBACKOFFICE,PCATERING,POTHERSTAFF,PENERGY,PLEARNINGRESOURCES,PICT,PBOUGHTINPROFESSIONALSERVICES,POTHER,PT1112CAT1,PT1112CAT2,PT1112CAT3,PT1112CAT4,PT1112CAT5,PT1112CAT1LA,PT1112CAT2LA,PT1112CAT3LA,PT1112CAT4LA,PT1112CAT5LA,PT1213CAT1,PT1213CAT2,PT1213CAT3,PT1213CAT4,PT1213CAT5,PT1213CAT1LA,PT1213CAT2LA,PT1213CAT3LA,PT1213CAT4LA,PT1213CAT5LA,PT1314CAT1,PT1314CAT2,PT1314CAT3,PT1314CAT4,PT1314CAT5,PT1314CAT1LA,PT1314CAT2LA,PT1314CAT3LA,PT1314CAT4LA,PT1314CAT5LA,PT1415CAT1,PT1415CAT2,PT1415CAT3,PT1415CAT4,PT1415CAT5,PT1415CAT1LA,PT1415CAT2LA,PT1415CAT3LA,PT1415CAT4LA,PT1415CAT5LA,PT1516CAT1,PT1516CAT2,PT1516CAT3,PT1516CAT4,PT1516CAT5,PT1516CAT1LA,PT1516CAT2LA,PT1516CAT3LA,PT1516CAT4LA,PT1516CAT5LA,PDCAT1,PDCAT2,PDCAT3,PDCAT4,PDCAT5
811,117989,Non-London,Primary,120,5.6,Low,"4,825",475,"5,300","2,119",70,922,207,486,232,233,74,151,76,121,99,"4,790",2450,193,450,80,4218,2717,144,314,67,4125,2751,88,488,98,4707,2795,119,314,71,4143,2709,51,474,97,4626,2773,119,321,71,4137,"2,922",60,513,87,"4,789","2,853",122,253,72,"4,421","3,041",70,486,74,"4,790","2,911",105,337,67,"4,493",591,-123,36,-6,572,91%,9%,44%,1%,19%,4%,10%,5%,5%,2%,3%,2%,3%,2%,58%,5%,11%,2%,100%,NA,NA,NA,NA,NA,58%,2%,10%,2%,100%,NA,NA,NA,NA,NA,59%,1%,10%,2%,100%,NA,NA,NA,NA,NA,61%,1%,11%,2%,100%,NA,NA,NA,NA,NA,63%,1%,5%,3%,100%,NA,NA,NA,NA,NA,5%,-4%,-6%,1%,0%
811,117990,Non-London,Primary,52,6.4,Low,"6,382",162,"6,544","3,375",126,783,614,483,225,169,133,170,272,149,86,"6,585",3477,270,369,114,5266,2717,144,314,67,4125,3816,206,432,147,5691,2795,119,314,71,4143,3807,127,391,165,5713,2773,119,321,71,4137,SUPP,177,435,128,"5,898","2,853",122,253,72,"4,421","4,158",126,483,133,"6,585","2,911",105,337,67,"4,493",681,-144,114,19,1319,98%,2%,51%,2%,12%,9%,7%,3%,3%,2%,3%,4%,2%,1%,66%,5%,7%,2%,100%,NA,NA,NA,NA,NA,67%,4%,8%,3%,100%,NA,NA,NA,NA,NA,SUPP,2%,7%,3%,100%,NA,NA,NA,NA,NA,SUPP,3%,7%,2%,100%,NA,NA,NA,NA,NA,63%,2%,3%,3%,100%,NA,NA,NA,NA,NA,-3%,-3%,-4%,1%,0%
811,117991,Non-London,Primary,57,5.7,Low,"6,736",335,"7,070",SUPP,447,SUPP,263,668,285,278,110,330,99,177,248,"7,170",4381,650,451,92,6809,3314,174,317,84,4855,3805,534,445,78,5964,2795,119,314,71,4143,3939,166,435,79,6013,2773,119,321,71,4137,"4,123",200,562,84,"6,477","2,853",122,253,72,"4,421",SUPP,447,668,110,"7,170","2,911",105,337,67,"4,493",SUPP,-203,217,18,361,95%,5%,45%,6%,15%,4%,9%,4%,4%,2%,5%,1%,2%,3%,64%,10%,7%,1%,100%,NA,NA,NA,NA,NA,64%,9%,7%,1%,100%,NA,NA,NA,NA,NA,SUPP,3%,7%,1%,100%,NA,NA,NA,NA,NA,64%,3%,9%,1%,100%,NA,NA,NA,NA,NA,SUPP,6%,4%,5%,100%,NA,NA,NA,NA,NA,SUPP,-4%,-3%,4%,0%
811,117992,Non-London,Primary,64,10.9,Low,"5,858",279,"6,138","2,866",93,939,455,445,215,206,120,284,125,247,37,"6,032",3321,165,422,146,5374,2717,144,314,67,4125,3553,150,435,166,5613,2795,119,314,71,4143,3790,116,518,169,5964,2773,119,321,71,4137,"3,729",100,468,132,"5,964","2,853",122,253,72,"4,421","3,805",93,445,120,"6,032","2,911",105,337,67,"4,493",484,-72,23,-26,658,95%,5%,48%,2%,16%,8%,7%,4%,3%,2%,5%,2%,4%,1%,62%,3%,8%,3%,100%,NA,NA,NA,NA,NA,63%,3%,8%,3%,100%,NA,NA,NA,NA,NA,64%,2%,9%,3%,100%,NA,NA,NA,NA,NA,63%,2%,8%,2%,100%,NA,NA,NA,NA,NA,64%,2%,4%,5%,100%,NA,NA,NA,NA,NA,2%,-1%,-4%,2%,0%
811,117993,Non-London,Primary,136.5,6.3,Low,"4,703",307,"5,010","1,728",646,809,307,382,239,224,85,93,93,236,113,"4,956",2917,171,463,121,4472,2717,144,314,67,4125,2798,110,378,125,4034,2795,119,314,71,4143,2556,191,367,121,4076,2773,119,321,71,4137,"2,802",202,370,89,"4,356","2,853",122,253,72,"4,421","2,537",646,382,85,"4,956","2,911",105,337,67,"4,493",-380,475,-81,-36,484,94%,6%,35%,13%,16%,6%,8%,5%,5%,2%,2%,2%,5%,2%,65%,4%,10%,3%,100%,NA,NA,NA,NA,NA,69%,3%,9%,3%,100%,NA,NA,NA,NA,NA,63%,5%,9%,3%,100%,NA,NA,NA,NA,NA,64%,5%,8%,2%,100%,NA,NA,NA,NA,NA,51%,13%,5%,2%,100%,NA,NA,NA,NA,NA,-14%,9%,-5%,-1%,0%
811,117994,Non-London,Primary,132,5.8,Low,"4,782",339,"5,121","2,370",132,813,274,491,282,215,80,131,80,162,170,"5,199",3266,85,419,57,4652,2717,144,314,67,4125,3098,73,438,65,4580,2795,119,314,71,4143,2985,133,463,59,4648,2773,119,321,71,4137,"3,014",84,470,71,"4,688","2,853",122,253,72,"4,421","3,183",132,491,80,"5,199","2,911",105,337,67,"4,493",-83,47,72,23,547,93%,7%,46%,3%,16%,5%,9%,5%,4%,2%,3%,2%,3%,3%,70%,2%,9%,1%,100%,NA,NA,NA,NA,NA,68%,2%,10%,1%,100%,NA,NA,NA,NA,NA,64%,3%,10%,1%,100%,NA,NA,NA,NA,NA,64%,2%,10%,2%,100%,NA,NA,NA,NA,NA,62%,3%,5%,3%,100%,NA,NA,NA,NA,NA,-8%,1%,-4%,2%,0%
811,117995,Non-London,Primary,205,4.4,Low,"4,183",43,"4,226",SUPP,29,SUPP,189,325,102,95,57,118,87,93,113,"4,121",2557,73,214,35,3572,2717,144,314,67,4125,2586,67,260,51,3554,2795,119,314,71,4143,2549,63,286,50,3703,2773,119,321,71,4137,"2,917",62,327,50,"4,421","2,853",122,253,72,"4,421",SUPP,29,325,57,"4,121","2,911",105,337,67,"4,493",SUPP,-44,111,22,549,99%,1%,48%,1%,23%,5%,8%,2%,2%,1%,3%,2%,2%,3%,72%,2%,6%,1%,100%,NA,NA,NA,NA,NA,73%,2%,7%,1%,100%,NA,NA,NA,NA,NA,SUPP,2%,8%,1%,100%,NA,NA,NA,NA,NA,66%,1%,7%,1%,100%,NA,NA,NA,NA,NA,SUPP,1%,2%,3%,100%,NA,NA,NA,NA,NA,SUPP,-1%,-4%,2%,0%
811,117997,Non-London,Primary,68,11.8,Low,"5,433",258,"5,691","2,550",-57,977,286,580,182,274,70,162,92,180,55,"5,352",3320,132,673,99,5572,3314,174,317,84,4855,3608,15,773,142,5749,3325,159,388,102,4927,3673,170,758,111,6335,2773,119,321,71,4137,"3,403",97,702,83,"5,469","2,853",122,253,72,"4,421","3,527",-57,580,70,"5,352","2,911",105,337,67,"4,493",207,-189,-93,-29,-220,95%,5%,48%,-1%,18%,5%,11%,3%,5%,1%,3%,2%,3%,1%,60%,2%,12%,2%,100%,NA,NA,NA,NA,NA,63%,0%,13%,2%,100%,NA,NA,NA,NA,NA,SUPP,3%,12%,2%,100%,NA,NA,NA,NA,NA,62%,2%,13%,2%,100%,NA,NA,NA,NA,NA,66%,-1%,3%,3%,100%,NA,NA,NA,NA,NA,6%,-3%,-9%,1%,0%
811,117998,Non-London,Primary,214,1.5,Low,"4,024",79,"4,103","1,920",144,865,145,212,209,146,34,84,30,100,122,"4,012",2852,108,209,58,3849,2717,144,314,67,4125,2627,105,193,57,3574,2795,119,314,71,4143,2741,52,199,45,3699,2773,119,321,71,4137,"2,645",260,219,37,"3,948","2,853",122,253,72,"4,421","2,785",144,212,34,"4,012","2,911",105,337,67,"4,493",-67,36,3,-24,163,98%,2%,48%,4%,22%,4%,5%,5%,4%,1%,2%,1%,2%,3%,74%,3%,5%,2%,100%,NA,NA,NA,NA,NA,73%,3%,5%,2%,100%,NA,NA,NA,NA,NA,74%,1%,5%,1%,100%,NA,NA,NA,NA,NA,67%,7%,6%,1%,100%,NA,NA,NA,NA,NA,70%,4%,5%,2%,100%,NA,NA,NA,NA,NA,-4%,1%,0%,0%,0%
811,117999,Non-London,Primary,65,16.7,Low,"6,363",199,"6,563",SUPP,267,SUPP,379,502,237,183,78,108,173,266,108,"6,446",3849,155,418,77,5599,2717,144,314,67,4125,SUPP,150,452,117,6234,2795,119,314,71,4143,4076,205,454,103,6446,2773,119,321,71,4137,"4,878",138,482,91,"7,059","2,853",122,253,72,"4,421",SUPP,267,502,78,"6,446","2,911",105,337,67,"4,493",SUPP,112,84,1,847,97%,3%,48%,4%,16%,6%,8%,4%,3%,1%,2%,3%,4%,2%,69%,3%,7%,1%,100%,NA,NA,NA,NA,NA,SUPP,2%,7%,2%,100%,NA,NA,NA,NA,NA,63%,3%,7%,2%,100%,NA,NA,NA,NA,NA,69%,2%,7%,1%,100%,NA,NA,NA,NA,NA,SUPP,4%,4%,2%,100%,NA,NA,NA,NA,NA,SUPP,1%,-3%,1%,0%
811,118000,Non-London,Primary,74.5,0,Low,"5,299",456,"5,755","2,600",239,652,248,533,478,245,96,203,59,147,110,"5,611",3227,388,564,72,5306,2717,144,314,67,4125,2936,264,509,99,4858,2795,119,314,71,4143,2923,376,581,91,5205,2773,119,321,71,4137,"3,083",210,560,93,"5,342","2,853",122,253,72,"4,421","3,252",239,533,96,"5,611","2,911",105,337,67,"4,493",25,-149,-31,24,305,92%,8%,46%,4%,12%,4%,9%,9%,4%,2%,4%,1%,3%,2%,61%,7%,11%,1%,100%,NA,NA,NA,NA,NA,60%,5%,10%,2%,100%,NA,NA,NA,NA,NA,56%,7%,11%,2%,100%,NA,NA,NA,NA,NA,58%,4%,10%,2%,100%,NA,NA,NA,NA,NA,58%,4%,9%,4%,100%,NA,NA,NA,NA,NA,-3%,-3%,-2%,3%,0%
811,118001,Non-London,Primary,49,6.1,Low,"6,734",272,"7,006",SUPP,215,SUPP,481,657,228,336,90,224,167,207,221,"6,807",4086,491,594,139,6941,2717,144,314,67,4125,SUPP,360,723,179,8536,2795,119,314,71,4143,4695,769,655,143,8271,2773,119,321,71,4137,SUPP,456,773,SUPP,"8,261","2,853",122,253,72,"4,421",SUPP,215,657,90,"6,807","2,911",105,337,67,"4,493",SUPP,-276,63,-49,-134,96%,4%,47%,3%,12%,7%,10%,3%,5%,1%,3%,2%,3%,3%,59%,7%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,9%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,6%,9%,SUPP,100%,NA,NA,NA,NA,NA,SUPP,3%,3%,3%,100%,NA,NA,NA,NA,NA,SUPP,-4%,-6%,1%,0%
811,118002,Non-London,Primary,165,5.5,Low,"4,178",75,"4,254","2,115",112,647,214,247,170,106,66,101,142,124,99,"4,143",2717,121,194,104,4016,2717,144,314,67,4125,2854,109,194,110,3908,2795,119,314,71,4143,2618,55,196,52,3667,2773,119,321,71,4137,SUPP,66,232,SUPP,"4,005","2,853",122,253,72,"4,421","2,762",112,247,66,"4,143","2,911",105,337,67,"4,493",45,-9,53,-38,127,98%,2%,51%,3%,16%,5%,6%,4%,3%,2%,2%,3%,3%,2%,68%,3%,5%,3%,100%,NA,NA,NA,NA,NA,73%,3%,5%,3%,100%,NA,NA,NA,NA,NA,SUPP,2%,5%,1%,100%,NA,NA,NA,NA,NA,SUPP,2%,6%,SUPP,100%,NA,NA,NA,NA,NA,67%,3%,4%,2%,100%,NA,NA,NA,NA,NA,-1%,0%,-1%,-1%,0%
811,118003,Non-London,Primary,327,2.8,Low,"3,818",357,"4,174","2,139",76,406,271,275,104,83,158,163,55,112,119,"3,960",2540,66,339,72,3476,2717,144,314,67,4125,2668,75,270,88,3692,2795,119,314,71,4143,2586,42,256,83,3599,2773,119,321,71,4137,"2,532",81,269,137,"3,785","2,853",122,253,72,"4,421","2,545",76,275,158,"3,960","2,911",105,337,67,"4,493",5,10,-64,86,484,91%,9%,54%,2%,10%,7%,7%,3%,2%,4%,4%,1%,3%,3%,73%,2%,10%,2%,100%,NA,NA,NA,NA,NA,72%,2%,7%,2%,100%,NA,NA,NA,NA,NA,72%,1%,7%,2%,100%,NA,NA,NA,NA,NA,67%,2%,7%,4%,100%,NA,NA,NA,NA,NA,64%,2%,3%,4%,100%,NA,NA,NA,NA,NA,-9%,0%,-7%,2%,0%
811,118025,Non-London,Primary,96.5,3.3,Low,"5,252",204,"5,455","2,308",102,"1,406",219,359,205,101,42,177,63,95,179,"5,256",2559,633,470,42,4544,2717,144,314,67,4125,2769,306,465,59,4502,2795,119,314,71,4143,3041,307,492,74,5303,2773,119,321,71,4137,SUPP,179,375,SUPP,"4,634","2,853",122,253,72,"4,421","3,714",102,359,42,"5,256","2,911",105,337,67,"4,493",1155,-531,-111,0,712,96%,4%,44%,2%,27%,4%,7%,4%,2%,1%,3%,1%,2%,3%,56%,14%,10%,1%,100%,NA,NA,NA,NA,NA,62%,7%,10%,1%,100%,NA,NA,NA,NA,NA,SUPP,6%,9%,1%,100%,NA,NA,NA,NA,NA,SUPP,4%,8%,SUPP,100%,NA,NA,NA,NA,NA,71%,2%,4%,3%,100%,NA,NA,NA,NA,NA,15%,-12%,-6%,2%,0%
811,118026,Non-London,Primary,81.5,0,Low,"5,410",314,"5,723","2,649",153,919,384,465,178,421,52,138,63,147,68,"5,636",3351,251,479,42,4961,2717,144,314,67,4125,SUPP,226,406,51,4394,2795,119,314,71,4143,3480,282,448,60,5673,2773,119,321,71,4137,"3,497",151,474,48,"5,945","2,853",122,253,72,"4,421","3,568",153,465,52,"5,636","2,911",105,337,67,"4,493",217,-98,-14,10,675,95%,5%,47%,3%,16%,7%,8%,3%,7%,1%,2%,1%,3%,1%,68%,5%,10%,1%,100%,NA,NA,NA,NA,NA,SUPP,5%,9%,1%,100%,NA,NA,NA,NA,NA,61%,5%,8%,1%,100%,NA,NA,NA,NA,NA,59%,3%,8%,1%,100%,NA,NA,NA,NA,NA,63%,3%,3%,2%,100%,NA,NA,NA,NA,NA,-5%,-2%,-7%,1%,0%
811,118028,Non-London,Primary,68,6.1,Low,"5,607",188,"5,795","2,715",160,790,303,625,121,292,83,175,119,139,42,"5,564",4406,400,664,135,6946,2717,144,314,67,4125,4538,163,679,159,6951,2795,119,314,71,4143,3932,207,615,111,5920,2773,119,321,71,4137,"3,792",305,647,101,"6,216","2,853",122,253,72,"4,421","3,505",160,625,83,"5,564","2,911",105,337,67,"4,493",-901,-240,-39,-52,-1382,97%,3%,49%,3%,14%,5%,11%,2%,5%,1%,3%,2%,2%,1%,63%,6%,10%,2%,100%,NA,NA,NA,NA,NA,65%,2%,10%,2%,100%,NA,NA,NA,NA,NA,66%,4%,10%,2%,100%,NA,NA,NA,NA,NA,61%,5%,10%,2%,100%,NA,NA,NA,NA,NA,63%,3%,2%,3%,100%,NA,NA,NA,NA,NA,0%,-3%,-8%,1%,0%
811,118029,Non-London,Primary,211,1.9,Low,"4,110",26,"4,136","1,754",176,870,294,319,156,124,53,74,34,75,123,"4,052",2477,101,276,40,3526,2717,144,314,67,4125,2593,128,315,51,3705,2795,119,314,71,4143,2538,172,321,45,3902,2773,119,321,71,4137,"2,521",153,319,50,"3,913","2,853",122,253,72,"4,421","2,624",176,319,53,"4,052","2,911",105,337,67,"4,493",147,75,43,13,526,99%,1%,43%,4%,21%,7%,8%,4%,3%,1%,2%,1%,2%,3%,70%,3%,8%,1%,100%,NA,NA,NA,NA,NA,70%,3%,8%,1%,100%,NA,NA,NA,NA,NA,65%,4%,8%,1%,100%,NA,NA,NA,NA,NA,64%,4%,8%,1%,100%,NA,NA,NA,NA,NA,64%,4%,4%,2%,100%,NA,NA,NA,NA,NA,-6%,1%,-4%,1%,0%
811,118030,Non-London,Primary,403,9.4,Low,"3,797",266,"4,063","1,823",134,747,242,267,115,133,53,157,71,76,131,"3,948",2223,222,236,50,3330,2717,144,314,67,4125,2318,228,266,54,3554,2795,119,314,71,4143,2382,156,253,58,3539,2773,119,321,71,4137,"2,400",115,257,54,"3,582","2,853",122,253,72,"4,421","2,570",134,267,53,"3,948","2,911",105,337,67,"4,493",347,-88,31,3,618,93%,7%,46%,3%,19%,6%,7%,3%,3%,1%,4%,2%,2%,3%,67%,7%,7%,2%,100%,NA,NA,NA,NA,NA,65%,6%,7%,2%,100%,NA,NA,NA,NA,NA,67%,4%,7%,2%,100%,NA,NA,NA,NA,NA,67%,3%,7%,2%,100%,NA,NA,NA,NA,NA,65%,3%,3%,4%,100%,NA,NA,NA,NA,NA,-2%,-4%,-4%,2%,0%
811,118032,Non-London,Primary,171,14.6,Low,"4,415",69,"4,484","2,071",37,790,322,318,191,102,69,135,46,83,105,"4,268",2445,207,258,72,3746,2717,144,314,67,4125,2593,142,233,85,3823,2795,119,314,71,4143,2527,162,277,59,3949,2773,119,321,71,4137,SUPP,105,316,81,"4,243","2,853",122,253,72,"4,421","2,861",37,318,69,"4,268","2,911",105,337,67,"4,493",416,-170,60,-3,522,98%,2%,49%,1%,19%,8%,7%,4%,2%,2%,3%,1%,2%,2%,65%,6%,7%,2%,100%,NA,NA,NA,NA,NA,68%,4%,6%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,7%,2%,100%,NA,NA,NA,NA,NA,68%,1%,4%,3%,100%,NA,NA,NA,NA,NA,3%,-5%,-3%,1%,0%
811,118033,Non-London,Primary,96,6.3,Low,"5,051",151,"5,202","2,485",260,875,271,373,206,113,70,273,107,150,90,"5,272",3133,226,359,98,4790,2717,144,314,67,4125,2818,210,336,96,4338,2795,119,314,71,4143,3038,189,362,106,4611,2773,119,321,71,4137,"3,126",266,388,91,"5,166","2,853",122,253,72,"4,421","3,360",260,373,70,"5,272","2,911",105,337,67,"4,493",227,34,14,-28,482,97%,3%,47%,5%,17%,5%,7%,4%,2%,1%,5%,2%,3%,2%,65%,5%,7%,2%,100%,NA,NA,NA,NA,NA,65%,5%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,8%,2%,100%,NA,NA,NA,NA,NA,61%,5%,8%,2%,100%,NA,NA,NA,NA,NA,64%,5%,4%,5%,100%,NA,NA,NA,NA,NA,-1%,0%,-3%,3%,0%
811,118034,Non-London,Primary,82.5,3.9,Low,"5,203",423,"5,626","3,095",55,892,255,390,242,321,73,127,70,203,72,"5,795",3410,272,355,65,4745,2717,144,314,67,4125,3200,206,322,81,4579,2795,119,314,71,4143,2969,148,324,64,4531,2773,119,321,71,4137,"3,417",71,406,80,"5,174","2,853",122,253,72,"4,421","3,987",55,390,73,"5,795","2,911",105,337,67,"4,493",577,-217,35,8,1050,92%,8%,53%,1%,15%,4%,7%,4%,6%,1%,2%,1%,4%,1%,72%,6%,7%,1%,100%,NA,NA,NA,NA,NA,70%,4%,7%,2%,100%,NA,NA,NA,NA,NA,66%,3%,7%,1%,100%,NA,NA,NA,NA,NA,66%,1%,8%,2%,100%,NA,NA,NA,NA,NA,68%,1%,4%,2%,100%,NA,NA,NA,NA,NA,-4%,-5%,-3%,1%,0%
811,118035,Non-London,Primary,112,0.9,Low,"4,324",35,"4,359","1,989",211,629,280,312,190,98,74,150,149,125,80,"4,286",2788,205,333,70,4233,2717,144,314,67,4125,2856,233,345,74,4395,2795,119,314,71,4143,2722,205,306,59,4041,2773,119,321,71,4137,"2,980",184,341,73,"4,636","2,853",122,253,72,"4,421","2,618",211,312,74,"4,286","2,911",105,337,67,"4,493",-170,6,-21,4,53,99%,1%,46%,5%,15%,7%,7%,4%,2%,2%,3%,3%,3%,2%,66%,5%,8%,2%,100%,NA,NA,NA,NA,NA,65%,5%,8%,2%,100%,NA,NA,NA,NA,NA,67%,5%,8%,1%,100%,NA,NA,NA,NA,NA,64%,4%,7%,2%,100%,NA,NA,NA,NA,NA,61%,5%,4%,3%,100%,NA,NA,NA,NA,NA,-5%,0%,-4%,1%,0%
811,118036,Non-London,Primary,217,18.4,Low,"4,862",142,"5,004","2,367",74,"1,213",231,374,146,209,42,118,51,122,70,"5,016",2546,170,450,27,4117,2717,144,314,67,4125,2619,180,482,50,4197,2795,119,314,71,4143,2716,191,474,45,4375,2773,119,321,71,4137,"3,296",212,461,57,"5,077","2,853",122,253,72,"4,421","3,580",74,374,42,"5,016","2,911",105,337,67,"4,493",1034,-96,-76,15,899,97%,3%,47%,1%,24%,5%,7%,3%,4%,1%,2%,1%,2%,1%,62%,4%,11%,1%,100%,NA,NA,NA,NA,NA,62%,4%,11%,1%,100%,NA,NA,NA,NA,NA,62%,4%,11%,1%,100%,NA,NA,NA,NA,NA,65%,4%,9%,1%,100%,NA,NA,NA,NA,NA,71%,1%,3%,2%,100%,NA,NA,NA,NA,NA,9%,-3%,-8%,1%,0%
811,118044,Non-London,Primary,94,3.2,Low,"4,960",271,"5,231","2,434",92,509,532,775,155,136,137,242,232,107,88,"5,438",3366,263,714,153,5701,2717,144,314,67,4125,3577,67,518,197,5346,2795,119,314,71,4143,3079,104,703,140,5237,2773,119,321,71,4137,"3,002",151,743,99,"5,229","2,853",122,253,72,"4,421","2,943",92,775,137,"5,438","2,911",105,337,67,"4,493",-423,-171,61,-16,-263,95%,5%,45%,2%,9%,10%,14%,3%,3%,3%,4%,4%,2%,2%,59%,5%,13%,3%,100%,NA,NA,NA,NA,NA,67%,1%,10%,4%,100%,NA,NA,NA,NA,NA,SUPP,2%,13%,3%,100%,NA,NA,NA,NA,NA,57%,3%,14%,2%,100%,NA,NA,NA,NA,NA,54%,2%,3%,4%,100%,NA,NA,NA,NA,NA,-5%,-3%,-10%,1%,0%
811,118045,Non-London,Primary,110,14.5,Low,"5,222",142,"5,364","2,141",332,768,345,525,199,255,93,253,156,74,125,"5,266",3136,136,353,78,4946,2717,144,314,67,4125,3013,58,323,60,4329,2795,119,314,71,4143,2811,82,402,87,4682,2773,119,321,71,4137,"2,975",127,491,88,"5,077","2,853",122,253,72,"4,421","2,909",332,525,93,"5,266","2,911",105,337,67,"4,493",-227,196,172,15,320,97%,3%,41%,6%,15%,7%,10%,4%,5%,2%,5%,3%,1%,2%,63%,3%,7%,2%,100%,NA,NA,NA,NA,NA,70%,1%,7%,1%,100%,NA,NA,NA,NA,NA,60%,2%,9%,2%,100%,NA,NA,NA,NA,NA,59%,3%,10%,2%,100%,NA,NA,NA,NA,NA,56%,6%,4%,5%,100%,NA,NA,NA,NA,NA,-7%,3%,-3%,3%,0%
811,134741,Non-London,Primary,206,18.2,Low,"4,536",164,"4,700","2,100",61,900,250,319,109,219,71,93,141,125,188,"4,576",2909,92,240,64,4121,2717,144,314,67,4125,2884,329,264,77,4498,2795,119,314,71,4143,3115,178,293,64,4686,2773,119,321,71,4137,"3,292",131,311,81,"4,868","2,853",122,253,72,"4,421","3,000",61,319,71,"4,576","2,911",105,337,67,"4,493",91,-31,79,7,455,97%,3%,46%,1%,20%,5%,7%,2%,5%,2%,2%,3%,3%,4%,71%,2%,6%,2%,100%,NA,NA,NA,NA,NA,64%,7%,6%,2%,100%,NA,NA,NA,NA,NA,66%,4%,6%,1%,100%,NA,NA,NA,NA,NA,68%,3%,6%,2%,100%,NA,NA,NA,NA,NA,66%,1%,2%,2%,100%,NA,NA,NA,NA,NA,-5%,-1%,-4%,0%,0%
811,135077,Non-London,Primary,220,5.5,Low,"4,113",23,"4,137","1,710",332,693,252,264,142,167,43,88,50,75,151,"3,970",2584,117,239,37,3690,2717,144,314,67,4125,2705,154,280,42,3872,2795,119,314,71,4143,2560,142,258,37,3746,2773,119,321,71,4137,"2,362",238,271,40,"3,791","2,853",122,253,72,"4,421","2,403",332,264,43,"3,970","2,911",105,337,67,"4,493",-181,215,25,6,280,99%,1%,43%,8%,17%,6%,7%,4%,4%,1%,2%,1%,2%,4%,70%,3%,6%,1%,100%,NA,NA,NA,NA,NA,70%,4%,7%,1%,100%,NA,NA,NA,NA,NA,68%,4%,7%,1%,100%,NA,NA,NA,NA,NA,62%,6%,7%,1%,100%,NA,NA,NA,NA,NA,60%,8%,4%,2%,100%,NA,NA,NA,NA,NA,-10%,5%,-2%,1%,0%
811,135078,Non-London,Primary,263,11.4,Low,"4,168",125,"4,293","1,808",200,915,323,340,165,263,73,80,87,59,174,"4,487",3271,221,280,69,4670,2717,144,314,67,4125,2879,87,279,85,4061,2795,119,314,71,4143,2566,160,285,71,3941,2773,119,321,71,4137,"2,731",152,316,81,"4,372","2,853",122,253,72,"4,421","2,723",200,340,73,"4,487","2,911",105,337,67,"4,493",-548,-21,60,4,-183,97%,3%,40%,4%,20%,7%,8%,4%,6%,2%,2%,2%,1%,4%,70%,5%,6%,1%,100%,NA,NA,NA,NA,NA,71%,2%,7%,2%,100%,NA,NA,NA,NA,NA,65%,4%,7%,2%,100%,NA,NA,NA,NA,NA,62%,3%,7%,2%,100%,NA,NA,NA,NA,NA,60%,4%,4%,2%,100%,NA,NA,NA,NA,NA,-10%,-1%,-2%,1%,0%
